x,y
0.001473312327042328,0.49319780814680164
0.06058793895110805,0.505113763178865
0.13287198933326344,0.5028897220519497
0.1744135416372419,0.4643006318257322
0.24717104735254242,0.4251093574201798
0.291266990178562,0.3983252150313438
0.327521937902958,0.3498146347022809
0.40059663582892513,0.3315404930705243
0.41575781294546693,0.2713792610768578
0.4561664128799505,0.1869111321014451
0.4769857704438761,0.15056240088884168
0.4906295415458318,0.07093134661231222
0.5108888491839156,0.013107148475540639
0.4925107501595178,-0.04092113106137438
0.48477243875375325,-0.1188264376523823
0.45500669155692725,-0.18939346524979117
0.4153901824237365,-0.2362351924366727
0.39612360557971676,-0.2710566859415796
0.38328455290888624,-0.32718391141602754
0.31702602715563205,-0.3792446915094271
0.2744878136965516,-0.40326498627562646
0.21677314944982234,-0.4648128593507609
0.1551137399738095,-0.47258582794692544
0.09726158294535528,-0.4875843478841146
0.011287070221270568,-0.4974982016351386
-0.026235529576523642,-0.4931668443942748
-0.10714808058210888,-0.49426516618428773
-0.14655202315044838,-0.4809165876677764
-0.21395407106958084,-0.4435905998718519
-0.25982916010045654,-0.43201544827136035
-0.3226660060350154,-0.3919565887684499
-0.37626127113277236,-0.34339264203941405
-0.40721592444903176,-0.2984637567952144
-0.42968610588597694,-0.21262421805463014
-0.44678173394925824,-0.18316975707356103
-0.48879269641372264,-0.11191021218444215
-0.4966280183547849,-0.034720474696259926
-0.4959710568478618,0.02672896341693615
-0.5064967946016903,0.07786677839638671
-0.49454974809637137,0.1378945023622096
-0.4352627573231948,0.20616765933529985
-0.4326114950706534,0.24435776277813986
-0.40408719201044224,0.30744473189941784
-0.3562565314129702,0.34595981068198095
-0.3033499063080821,0.40968434225507355
-0.23451081838524204,0.4363964752070301
-0.19262619285427865,0.47285433129969984
-0.141925037307658,0.47849093564853556
-0.043966734894217846,0.49001143822038024
0.005029339943901806,0.5052686018309535
0.01371154229183718,1.4954180257361245
0.1888456598536383,1.4964092043569512
0.38341891428719993,1.470901034420893
0.5691926805263574,1.3989794265326365
0.7509467298869208,1.3118861226408862
0.9068738708185566,1.182615989150052
1.0362534264745347,1.0979982277697584
1.178367418468676,0.9524380519189247
1.2794510149171638,0.77354939260666
1.372343766244149,0.6055640172418546
1.4191761092851656,0.4386336640760065
1.48202393733517,0.24192191920424266
1.5071282131702697,0.03953604395547508
1.496688379609371,-0.13590894106715629
1.4573504201948955,-0.3390330592154243
1.4047133715444338,-0.5181562643156788
1.3359795447034055,-0.6930807288029068
1.2182790904767948,-0.8567810982167022
1.109796776610471,-1.0051890771679153
0.9660499109901555,-1.1467478054496945
0.8203760641708496,-1.2747053931286771
0.6425906247801767,-1.341169168703026
0.467828660664979,-1.419849331380747
0.2952021610760014,-1.4678243506110364
0.11736887568814197,-1.4839336752997214
-0.10596548193875208,-1.496278887179092
-0.2965501178958641,-1.462049488305959
-0.4802742353249867,-1.4219397150285813
-0.6561023720327102,-1.3585515023835064
-0.8200908984338768,-1.2597140674526344
-0.9750984371989387,-1.1409844496371317
-1.1099680424756253,-0.9985701201247675
-1.234247206196647,-0.8579647509755282
-1.3417075651133576,-0.6936112301880838
-1.4114709418252906,-0.5336784285163696
-1.4724211433232983,-0.3232283757713845
-1.4898913159581402,-0.12481497069777642
-1.5184873898655626,0.06013522513148099
-1.4756977609006212,0.24525779955572402
-1.4432689476881844,0.43093513130334365
-1.3654157925693116,0.6159913914749127
-1.2809038050757804,0.7841353097731946
-1.197233948941104,0.9380846672206536
-1.028690156614236,1.0722746623684503
-0.8798702604633419,1.1940796743678737
-0.7275638239116167,1.3110803707929215
-0.5664613017506677,1.3803912847405626
-0.3866118223590187,1.4551205648950418
-0.18229840621054227,1.4976882840090027
-0.021330251874342458,1.4926727175933732
