x,y
0.1126635922106507,0.4303673346138917
-0.07628119100806008,0.4699536281555555
-0.051450638454235614,0.628755676011196
0.0508436177057617,0.4808362000096134
0.07577074852130912,0.4036602119640153
0.3489699282309421,0.4286017897269235
0.28077330852273985,0.5663630250669036
0.2236525801831049,0.39620920180163766
0.12055481616721755,0.3982376038498278
0.3547567063679535,0.3695974924522277
0.19643242978836373,0.42102767819956033
0.16691669516550844,0.34447324552192826
0.4638424849762862,0.20168341415528135
0.39899011552125163,0.25053661159406204
0.4801591145239603,0.22199742939161743
0.43916074131946997,0.4143603932311146
0.5105457761650263,0.34488013801615547
0.37562412239377635,0.29486147532632395
0.3513917134988127,0.15717167477450222
0.5352333819607161,0.0968639565965388
0.3971101543046528,0.09770842749840175
0.41695080638675075,0.012691457499546241
0.4468506261543697,0.33654412799216593
0.49866714813313273,-0.1691130648866347
0.4640342784661556,0.08019181141925201
0.3624419344951356,-0.13638821171665674
0.43406554769268213,-0.05005932757786354
0.27257040571802366,-0.16995761338601606
0.5519243682101082,-0.22016623028085847
0.32171531371929624,-0.24725653693851368
0.36206207541448915,0.011964633715495027
0.46639365497838814,-0.20647140507752354
0.37404058750653657,-0.2986035257506957
0.587314161432893,-0.19442130359171275
0.2869992363450409,-0.2759251004764252
0.4245860072003343,-0.23080146763466813
0.3739465053543796,-0.5098560325664255
0.23953773591531166,-0.32037705340696054
0.3857121663113212,-0.29536274112763916
0.2919248599880777,-0.5591863764828502
0.3607089870527522,-0.3670187622725851
0.3391891111830763,-0.2593735493346725
0.4454368557917743,-0.44590349466293194
0.334118062646946,-0.37591363501355374
0.13409188786859008,-0.40278926536186316
0.11692836066312216,-0.5504970565583064
0.22012122598198172,-0.48373821998405403
0.1445270710589347,-0.6504189154243574
0.11154117426185042,-0.5428662649967949
-0.1458316376820496,-0.47317947369496893
-0.01829657918892749,-0.4274382218178127
-0.12133111257266019,-0.49527474876175115
-0.05100823808235122,-0.4217210713238806
-0.11997030535756609,-0.5980055147382405
-0.04984838761145571,-0.48991621426273585
-0.1392882501437041,-0.4679183719416465
-0.12183247149240929,-0.27309510404807114
-0.2757551705372995,-0.4658343899474702
-0.35128332137852825,-0.47889337041690677
-0.3245349012516402,-0.40970316833056153
-0.3107815344964467,-0.4849378918583881
-0.2954693267026376,-0.35335683993135575
-0.13041619062034618,-0.3872429655077864
-0.38210050234319337,-0.506563121776761
-0.49347542031469377,-0.30866349868221943
-0.4508831048873243,-0.30871434132607517
-0.47937229935682885,-0.4132423302067982
-0.39984873976832175,-0.22874672176433916
-0.6152568484967531,-0.044236966639116304
